SENTENCE_ID	RELATION_ID	SENTENCE	ARGUMENT_1	ARGUMENT_1_CATEGORY	RELATION	PREDICTED_RELATION	ARGUMENT_2	ARGUMENT_2_CATEGORY
28	343	agtech israelense see_tree recebe apoio para atuar no brasil.n o final de abril , estivemos na agrishow para conhecer as startups presentes na arena_da_inovação e falamos sobre a seetree , uma agtech israelense ainda pouco conhecida , mas que já atuava no brasil com sua solução de monitoramento de cítricos .	seetree	ORG	none	já atuava	brasil	PLC
12	344	o que o aplicativo de delivery rappi , a varejista de eletrodomésticos via_varejo e o marketplace mercado livre têm em comum ?	via_varejo	ORG	none	a varejista	rappi	PLC
4	345	são alguns deles a tencent , insight venture partners , valar ventures ( d e peter_thiel , fundador do paypal ) e greyhound capital .	tencent	ORG	none	( fundador do	peter_thiel	PER
4	346	são alguns deles a tencent , insight venture partners , valar ventures ( d e peter_thiel , fundador do paypal ) e greyhound capital .	tencent	ORG	none	fundador do	paypal	ORG
18	347	são alguns deles a tencent , insight venture partners , valar ventures ( d e peter_thiel , fundador do paypal ) e greyhound capital .	paypal	ORG	fundador do	fundador do	peter_thiel	PER
16	348	startup de máquinas de cartão quer contratar mais 100 funcionários e ampliar negócios na américa latinaa sumup , fintech alemã com soluções para pagamentos , levantou € 330_milhões_ ( cerc_a de r $ _1 , _5_bilhão ) em uma rodada de investimentos .	sumup	ORG	ampliar negócios na		américa	PLC
0	349	mlabs recebe aporte da domo invest e vai ampliar oferta de marketing digital para pmes .	mlabs	ORG	aporte da	recebe aporte da	domo	ORG
0	350	mlabs recebe aporte da domo invest e vai ampliar oferta de marketing digital para pmes .	mlabs	ORG	none	recebe aporte da	invest	ORG
4	351	mlabs recebe aporte da domo invest e vai ampliar oferta de marketing digital para pmes .	domo	ORG	none	mlabs recebe aporte	invest	ORG
1	352	a abes_ ( assciaçã_o_brasileira_de_empresas_de_software ) fecha parceria com a câmara_de_comércio_brasil_canadá ( ccbc ) , organização independente que procura estreitar as relações bilaterais entre brasil e canadá , para atrair startups canadenses para o mercado brasileiro .	abes_ ( assciaçã_o_brasileira_de_empresas_de_software	ORG	fecha parceria com	fecha parceria com	câmara_de_comércio_brasil_canadá	ORG
1	353	a abes_ ( assciaçã_o_brasileira_de_empresas_de_software ) fecha parceria com a câmara_de_comércio_brasil_canadá ( ccbc ) , organização independente que procura estreitar as relações bilaterais entre brasil e canadá , para atrair startups canadenses para o mercado brasileiro .	abes_ ( assciaçã_o_brasileira_de_empresas_de_software	ORG	none	fecha parceria estreitar as	brasil	PLC
1	354	a abes_ ( assciaçã_o_brasileira_de_empresas_de_software ) fecha parceria com a câmara_de_comércio_brasil_canadá ( ccbc ) , organização independente que procura estreitar as relações bilaterais entre brasil e canadá , para atrair startups canadenses para o mercado brasileiro .	abes_ ( assciaçã_o_brasileira_de_empresas_de_software	ORG	none	fecha parceria	canadá	ORG
7	355	a abes_ ( assciaçã_o_brasileira_de_empresas_de_software ) fecha parceria com a câmara_de_comércio_brasil_canadá ( ccbc ) , organização independente que procura estreitar as relações bilaterais entre brasil e canadá , para atrair startups canadenses para o mercado brasileiro .	câmara_de_comércio_brasil_canadá	ORG	none	fecha parceria com estreitar as	brasil	PLC
7	356	a abes_ ( assciaçã_o_brasileira_de_empresas_de_software ) fecha parceria com a câmara_de_comércio_brasil_canadá ( ccbc ) , organização independente que procura estreitar as relações bilaterais entre brasil e canadá , para atrair startups canadenses para o mercado brasileiro .	câmara_de_comércio_brasil_canadá	ORG	none	fecha parceria com estreitar	canadá	ORG
21	357	a abes_ ( assciaçã_o_brasileira_de_empresas_de_software ) fecha parceria com a câmara_de_comércio_brasil_canadá ( ccbc ) , organização independente que procura estreitar as relações bilaterais entre brasil e canadá , para atrair startups canadenses para o mercado brasileiro .	canadá	ORG	none		brasil	PLC
1	358	a airfox , uma startup que fornece serviços financeiros transformadores para os mercados emergentes , anunciou hoje uma parceria com a zestfinance , especialista em inteligência artificial , e a gigante do varejo brasileiro via_varejo para entregar um novo modelo de microcrédito com infraestrutura .	airfox	ORG	anunciou hoje uma parceria com a	parceria com	zestfinance	ORG
1	359	a airfox , uma startup que fornece serviços financeiros transformadores para os mercados emergentes , anunciou hoje uma parceria com a zestfinance , especialista em inteligência artificial , e a gigante do varejo brasileiro via_varejo para entregar um novo modelo de microcrédito com infraestrutura .	airfox	ORG	none	do	via_varejo	ORG
21	360	a airfox , uma startup que fornece serviços financeiros transformadores para os mercados emergentes , anunciou hoje uma parceria com a zestfinance , especialista em inteligência artificial , e a gigante do varejo brasileiro via_varejo para entregar um novo modelo de microcrédito com infraestrutura .	zestfinance	ORG	none	parceria com gigante do	via_varejo	ORG
9	361	para lançar seu cartão de crédito virtual , o banrisul integrou a plataforma csu.digital , da csu.cardsystem , que permite definir , de forma flexível as funcionalidades digitais que a instituição queria implementar e oferecer a seus clientes .	banrisul	ORG	integrou a plataforma	integrou	csu.digital	ORG
9	362	para lançar seu cartão de crédito virtual , o banrisul integrou a plataforma csu.digital , da csu.cardsystem , que permite definir , de forma flexível as funcionalidades digitais que a instituição queria implementar e oferecer a seus clientes .	banrisul	ORG	none		csu.cardsystem	ORG
13	363	para lançar seu cartão de crédito virtual , o banrisul integrou a plataforma csu.digital , da csu.cardsystem , que permite definir , de forma flexível as funcionalidades digitais que a instituição queria implementar e oferecer a seus clientes .	csu.digital	ORG	de	da	csu.cardsystem	ORG
17	364	as pmes já correspondem a 40 % das empresas exportadoras do brasil , segundo estudo de 2018 do sebrae , mas não conseguem negociar o alto spread embutido nas transações cambiais intermediadas pelas instituições bancárias .	sebrae	ORG	none		brasil	PLC
28	365	a startup de logística pegaki cresceu dando aos clientes a opção de retirarem seus produtos em locais próximos à sua residência — uma estratégia que gigantes como a magazine_luiza já praticam por meio da disseminação de suas lojas .	magazine_luiza	ORG	none	startup de	pegaki	PLC
1	366	o grupo_carrefour_brasil informou nesta segunda-feira que o banco_carrefour lançou um marketplace de seguros e serviços , destinado a clientes do cartão carrefour e do cartão atacadão , que terão condições especiais , e não clientes que possuem outros cartões de crédito .	grupo_carrefour_brasil	ORG	informou nesta	lançou um marketplace de	banco_carrefour	ORG
1	367	o grupo_carrefour_brasil informou nesta segunda-feira que o banco_carrefour lançou um marketplace de seguros e serviços , destinado a clientes do cartão carrefour e do cartão atacadão , que terão condições especiais , e não clientes que possuem outros cartões de crédito .	grupo_carrefour_brasil	ORG	none	banco_carrefour lançou um marketplace de	carrefour	ORG
1	368	o grupo_carrefour_brasil informou nesta segunda-feira que o banco_carrefour lançou um marketplace de seguros e serviços , destinado a clientes do cartão carrefour e do cartão atacadão , que terão condições especiais , e não clientes que possuem outros cartões de crédito .	grupo_carrefour_brasil	ORG	none	lançou um marketplace de	atacadão	ORG
7	369	o grupo_carrefour_brasil informou nesta segunda-feira que o banco_carrefour lançou um marketplace de seguros e serviços , destinado a clientes do cartão carrefour e do cartão atacadão , que terão condições especiais , e não clientes que possuem outros cartões de crédito .	banco_carrefour	ORG	none	lançou um marketplace de	carrefour	ORG
7	370	o grupo_carrefour_brasil informou nesta segunda-feira que o banco_carrefour lançou um marketplace de seguros e serviços , destinado a clientes do cartão carrefour e do cartão atacadão , que terão condições especiais , e não clientes que possuem outros cartões de crédito .	banco_carrefour	ORG	none	lançou um marketplace de	atacadão	ORG
21	371	o grupo_carrefour_brasil informou nesta segunda-feira que o banco_carrefour lançou um marketplace de seguros e serviços , destinado a clientes do cartão carrefour e do cartão atacadão , que terão condições especiais , e não clientes que possuem outros cartões de crédito .	carrefour	ORG	none	lançou um marketplace de	atacadão	ORG
19	372	a expectativa é de chegar ao fim deste ano tendo transacionado um valor acumulado de r $ _1_bilhão , diz o ceo e fundador da paymee , bruno_maranhão .	ceo	ORG	none	e fundador da	paymee	ORG
19	373	a expectativa é de chegar ao fim deste ano tendo transacionado um valor acumulado de r $ _1_bilhão , diz o ceo e fundador da paymee , bruno_maranhão .	ceo	ORG	none	e fundador da	bruno_maranhão	PER
23	374	a expectativa é de chegar ao fim deste ano tendo transacionado um valor acumulado de r $ _1_bilhão , diz o ceo e fundador da paymee , bruno_maranhão .	paymee	ORG	none	ceo e fundador da	bruno_maranhão	PER
20	375	até o final deste ano , o cilia espera chegar a um milhão de orçamentos , com a ajuda do fasttrack .	fasttrack	ORG	com a ajuda do	com do	cilia	PER
25	376	bancos legados têm de se esforçar muito se quiserem sobreviver mais um século como grandes presenças no mundo do banco digital novos bancos europeus como monzo e n26 expandem suas operações para novos mercados e um número crescente de outros players financeiros lançam suítes de produtos e serviços projetados para atrair clientes de instituições financeiras ( fis , do inglês financial institutions ) tradicionais .	monzo	ORG	none		n26	ORG
19	377	o chatbot olivia , criado por lucas_moraes , da quarta geração de herdeiros da família ermírio_de_moraes , do grupo votorantim , tem o itaú e o banco_do_brasil como seus novos clientes e continua a aumentar a lista de espera para seu aplicativo de educação financeira via inteligência artificial .	votorantim	ORG	none	do	olivia	PER
19	378	o chatbot olivia , criado por lucas_moraes , da quarta geração de herdeiros da família ermírio_de_moraes , do grupo votorantim , tem o itaú e o banco_do_brasil como seus novos clientes e continua a aumentar a lista de espera para seu aplicativo de educação financeira via inteligência artificial .	votorantim	ORG	none	do	lucas_moraes	PER
19	379	o chatbot olivia , criado por lucas_moraes , da quarta geração de herdeiros da família ermírio_de_moraes , do grupo votorantim , tem o itaú e o banco_do_brasil como seus novos clientes e continua a aumentar a lista de espera para seu aplicativo de educação financeira via inteligência artificial .	votorantim	ORG	do	do grupo	ermírio_de_moraes	PER
19	380	o chatbot olivia , criado por lucas_moraes , da quarta geração de herdeiros da família ermírio_de_moraes , do grupo votorantim , tem o itaú e o banco_do_brasil como seus novos clientes e continua a aumentar a lista de espera para seu aplicativo de educação financeira via inteligência artificial .	votorantim	ORG	none	tem o	itaú	ORG
19	381	o chatbot olivia , criado por lucas_moraes , da quarta geração de herdeiros da família ermírio_de_moraes , do grupo votorantim , tem o itaú e o banco_do_brasil como seus novos clientes e continua a aumentar a lista de espera para seu aplicativo de educação financeira via inteligência artificial .	votorantim	ORG	none	tem o itaú	banco_do_brasil	ORG
23	382	o chatbot olivia , criado por lucas_moraes , da quarta geração de herdeiros da família ermírio_de_moraes , do grupo votorantim , tem o itaú e o banco_do_brasil como seus novos clientes e continua a aumentar a lista de espera para seu aplicativo de educação financeira via inteligência artificial .	itaú	ORG	none	do tem	olivia	PER
23	383	o chatbot olivia , criado por lucas_moraes , da quarta geração de herdeiros da família ermírio_de_moraes , do grupo votorantim , tem o itaú e o banco_do_brasil como seus novos clientes e continua a aumentar a lista de espera para seu aplicativo de educação financeira via inteligência artificial .	itaú	ORG	none	do tem	lucas_moraes	PER
23	384	o chatbot olivia , criado por lucas_moraes , da quarta geração de herdeiros da família ermírio_de_moraes , do grupo votorantim , tem o itaú e o banco_do_brasil como seus novos clientes e continua a aumentar a lista de espera para seu aplicativo de educação financeira via inteligência artificial .	itaú	ORG	none	do grupo tem	ermírio_de_moraes	PER
23	385	o chatbot olivia , criado por lucas_moraes , da quarta geração de herdeiros da família ermírio_de_moraes , do grupo votorantim , tem o itaú e o banco_do_brasil como seus novos clientes e continua a aumentar a lista de espera para seu aplicativo de educação financeira via inteligência artificial .	itaú	ORG	none	tem	banco_do_brasil	ORG
26	386	o chatbot olivia , criado por lucas_moraes , da quarta geração de herdeiros da família ermírio_de_moraes , do grupo votorantim , tem o itaú e o banco_do_brasil como seus novos clientes e continua a aumentar a lista de espera para seu aplicativo de educação financeira via inteligência artificial .	banco_do_brasil	ORG	none	tem o	olivia	PER
26	387	o chatbot olivia , criado por lucas_moraes , da quarta geração de herdeiros da família ermírio_de_moraes , do grupo votorantim , tem o itaú e o banco_do_brasil como seus novos clientes e continua a aumentar a lista de espera para seu aplicativo de educação financeira via inteligência artificial .	banco_do_brasil	ORG	none	tem o	lucas_moraes	PER
26	388	o chatbot olivia , criado por lucas_moraes , da quarta geração de herdeiros da família ermírio_de_moraes , do grupo votorantim , tem o itaú e o banco_do_brasil como seus novos clientes e continua a aumentar a lista de espera para seu aplicativo de educação financeira via inteligência artificial .	banco_do_brasil	ORG	none	do tem o	ermírio_de_moraes	PER
13	389	para simplificar o processo e aproximar novos investidores desse universo , a corretora easynvest lançou nesta segunda-feira , em são_paulo , uma plataforma voltada exclusivamente à renda variável – que contempla ativos como ações e fundos imobiliários .	easynvest	ORG	lançou	lançou	são_paulo	PLC
6	390	apenas nesta semana , o banco bradesco realizou investimentos em duas startups por meio do braço de investimento corporativo inovabra_ventures .	bradesco	ORG	realizou investimentos em duas startups por meio do braço de investimento corporativo	realizou investimentos em do braço de investimento corporativo	inovabra_ventures	ORG
35	391	temos muitos clientes que dizem que estando conosco e querem fechar suas contas no outro banco , mas não conseguem porque tem um seguro , um empréstimo consignado lá ” , diz david_vélez , cofundador do nubank .	nubank	ORG	cofundador do	cofundador do	david_vélez	PER
7	392	essa modalidade , segundo levantamento feito pelo sebrae até a segunda quinzena de agosto , já realizou 23 operações em mato_grosso_do_sul , com taxa de juros que varia de 3,5_ % _a_6,5 % .	sebrae	ORG	none		mato_grosso_do_sul	PLC
3	393	segundo piero_contezini , ceo do asaas , pelo fidc , é possível antecipar até r $ _150_milhões mensalmente , o que possibilita maior capital de giro para os pequenos negócios .	ceo	ORG	none		piero_contezini	PER
3	394	segundo piero_contezini , ceo do asaas , pelo fidc , é possível antecipar até r $ _150_milhões mensalmente , o que possibilita maior capital de giro para os pequenos negócios .	ceo	ORG	none	do	asaas	ORG
3	395	segundo piero_contezini , ceo do asaas , pelo fidc , é possível antecipar até r $ _150_milhões mensalmente , o que possibilita maior capital de giro para os pequenos negócios .	ceo	ORG	none	do	fidc	ORG
5	396	segundo piero_contezini , ceo do asaas , pelo fidc , é possível antecipar até r $ _150_milhões mensalmente , o que possibilita maior capital de giro para os pequenos negócios .	asaas	ORG	ceo do	ceo do	piero_contezini	PER
5	397	segundo piero_contezini , ceo do asaas , pelo fidc , é possível antecipar até r $ _150_milhões mensalmente , o que possibilita maior capital de giro para os pequenos negócios .	asaas	ORG	pelo	ceo do	fidc	ORG
8	398	segundo piero_contezini , ceo do asaas , pelo fidc , é possível antecipar até r $ _150_milhões mensalmente , o que possibilita maior capital de giro para os pequenos negócios .	fidc	ORG	none	ceo do	piero_contezini	PER
19	399	o sistema dispensa fiador e tem taxas mais baixas do que as cobradas por seguradoras ” , explica fábio_cruz , cto da credpago .	cto	ORG	none		fábio_cruz	PER
19	400	o sistema dispensa fiador e tem taxas mais baixas do que as cobradas por seguradoras ” , explica fábio_cruz , cto da credpago .	cto	ORG	none	da	credpago	ORG
21	401	o sistema dispensa fiador e tem taxas mais baixas do que as cobradas por seguradoras ” , explica fábio_cruz , cto da credpago .	credpago	ORG	cto da	cto da	fábio_cruz	PER
9	402	segundo o levantamento , a região_sudeste é seguida pela sul , com 257 startups do agro .	sul	ORG	seguida pela	seguida pela	região_sudeste	PLC
4	403	com isso , a giro.tec h garante ao fidc um risco muito menor de calotes ou fraudes .	giro.tec	ORG	garante ao	garante ao	fidc	ORG
